Date,Day_of_Week,LineName,Route_Type,DepartureTime,Hour_of_Day,Live_Traffic_Index,Actual_Delay_Minutes
2024-01-19,Friday,598,Commuter Express,15:00:00,15,0.7,5
2024-01-19,Friday,598,Commuter Express,16:00:00,16,3.0,11
2024-01-19,Friday,598,Commuter Express,17:00:00,17,3.4,14
2024-01-19,Friday,598,Commuter Express,18:00:00,18,2.9,21
2024-01-20,Saturday,597,City Service,08:00:00,8,2.1,8
2024-01-20,Saturday,597,City Service,09:00:00,9,1.8,8
2024-01-20,Saturday,597,City Service,10:00:00,10,1.1,4
2024-01-20,Saturday,597,City Service,11:00:00,11,1.7,3
2024-01-20,Saturday,597,City Service,12:00:00,12,1.7,2
2024-01-20,Saturday,597,City Service,13:00:00,13,0.2,2
2024-01-20,Saturday,597,City Service,14:00:00,14,0.1,3
2024-01-20,Saturday,597,City Service,15:00:00,15,0.0,3
2024-01-20,Saturday,597,City Service,16:00:00,16,0.9,6
2024-01-20,Saturday,597,City Service,17:00:00,17,2.0,5
2024-01-20,Saturday,597,City Service,18:00:00,18,1.0,8
2024-01-20,Saturday,598,Commuter Express,08:00:00,8,0.7,9
2024-01-20,Saturday,598,Commuter Express,09:00:00,9,0.0,6
2024-01-20,Saturday,598,Commuter Express,10:00:00,10,0.2,3
2024-01-20,Saturday,598,Commuter Express,11:00:00,11,0.1,3
2024-01-20,Saturday,598,Commuter Express,12:00:00,12,0.6,2
2024-01-20,Saturday,598,Commuter Express,13:00:00,13,0.0,2
2024-01-20,Saturday,598,Commuter Express,14:00:00,14,0.1,4
2024-01-20,Saturday,598,Commuter Express,15:00:00,15,0.0,2
2024-01-20,Saturday,598,Commuter Express,16:00:00,16,0.3,6
2024-01-20,Saturday,598,Commuter Express,17:00:00,17,0.0,1
2024-01-20,Saturday,598,Commuter Express,18:00:00,18,1.3,4
2024-01-21,Sunday,597,City Service,08:00:00,8,1.7,10
2024-01-21,Sunday,597,City Service,09:00:00,9,1.0,7
2024-01-21,Sunday,597,City Service,10:00:00,10,1.5,3
2024-01-21,Sunday,597,City Service,11:00:00,11,0.0,3
2024-01-21,Sunday,597,City Service,12:00:00,12,0.0,2
2024-01-21,Sunday,597,City Service,13:00:00,13,1.4,3
2024-01-21,Sunday,597,City Service,14:00:00,14,0.0,3
2024-01-21,Sunday,597,City Service,15:00:00,15,0.0,3
2024-01-21,Sunday,597,City Service,16:00:00,16,0.8,8
2024-01-21,Sunday,597,City Service,17:00:00,17,2.5,7
2024-01-21,Sunday,597,City Service,18:00:00,18,0.2,6
2024-01-21,Sunday,598,Commuter Express,08:00:00,8,0.3,6
2024-01-21,Sunday,598,Commuter Express,09:00:00,9,1.0,7
2024-01-21,Sunday,598,Commuter Express,10:00:00,10,1.4,2
2024-01-21,Sunday,598,Commuter Express,11:00:00,11,0.0,2
2024-01-21,Sunday,598,Commuter Express,12:00:00,12,0.9,4
2024-01-21,Sunday,598,Commuter Express,13:00:00,13,1.7,1
2024-01-21,Sunday,598,Commuter Express,14:00:00,14,0.2,4
2024-01-21,Sunday,598,Commuter Express,15:00:00,15,0.6,1
2024-01-21,Sunday,598,Commuter Express,16:00:00,16,2.1,6
2024-01-21,Sunday,598,Commuter Express,17:00:00,17,1.0,7
2024-01-21,Sunday,598,Commuter Express,18:00:00,18,0.6,6
2024-01-22,Monday,597,City Service,08:00:00,8,2.4,16
2024-01-22,Monday,597,City Service,09:00:00,9,1.7,12
2024-01-22,Monday,597,City Service,10:00:00,10,0.0,7
2024-01-22,Monday,597,City Service,11:00:00,11,1.9,5
2024-01-22,Monday,597,City Service,12:00:00,12,1.7,10
2024-01-22,Monday,597,City Service,13:00:00,13,1.8,7
2024-01-22,Monday,597,City Service,14:00:00,14,1.4,10
2024-01-22,Monday,597,City Service,15:00:00,15,0.0,5
2024-01-22,Monday,597,City Service,16:00:00,16,2.3,11
2024-01-22,Monday,597,City Service,17:00:00,17,3.9,14
2024-01-22,Monday,597,City Service,18:00:00,18,4.0,21
2024-01-22,Monday,598,Commuter Express,08:00:00,8,1.7,11
2024-01-22,Monday,598,Commuter Express,09:00:00,9,2.0,17
2024-01-22,Monday,598,Commuter Express,10:00:00,10,2.0,4
2024-01-22,Monday,598,Commuter Express,11:00:00,11,0.0,4
2024-01-22,Monday,598,Commuter Express,12:00:00,12,1.0,6
2024-01-22,Monday,598,Commuter Express,13:00:00,13,2.2,5
2024-01-22,Monday,598,Commuter Express,14:00:00,14,0.1,4
2024-01-22,Monday,598,Commuter Express,15:00:00,15,0.2,4
2024-01-22,Monday,598,Commuter Express,16:00:00,16,3.8,14
2024-01-22,Monday,598,Commuter Express,17:00:00,17,2.6,13
2024-01-22,Monday,598,Commuter Express,18:00:00,18,2.6,14
2024-01-23,Tuesday,597,City Service,08:00:00,8,2.8,13
2024-01-23,Tuesday,597,City Service,09:00:00,9,2.4,13
2024-01-23,Tuesday,597,City Service,10:00:00,10,2.8,7
2024-01-23,Tuesday,597,City Service,11:00:00,11,0.3,6
2024-01-23,Tuesday,597,City Service,12:00:00,12,1.8,4
2024-01-23,Tuesday,597,City Service,13:00:00,13,0.6,7
2024-01-23,Tuesday,597,City Service,14:00:00,14,3.1,8
2024-01-23,Tuesday,597,City Service,15:00:00,15,0.9,10
2024-01-23,Tuesday,597,City Service,16:00:00,16,3.7,16
2024-01-23,Tuesday,597,City Service,17:00:00,17,2.9,8
2024-01-23,Tuesday,597,City Service,18:00:00,18,1.8,10
2024-01-23,Tuesday,598,Commuter Express,08:00:00,8,2.4,13
2024-01-23,Tuesday,598,Commuter Express,09:00:00,9,2.9,21
2024-01-23,Tuesday,598,Commuter Express,10:00:00,10,0.5,2
2024-01-23,Tuesday,598,Commuter Express,11:00:00,11,1.4,4
2024-01-23,Tuesday,598,Commuter Express,12:00:00,12,2.2,10
2024-01-23,Tuesday,598,Commuter Express,13:00:00,13,0.8,5
2024-01-23,Tuesday,598,Commuter Express,14:00:00,14,0.9,5
2024-01-23,Tuesday,598,Commuter Express,15:00:00,15,0.0,3
2024-01-23,Tuesday,598,Commuter Express,16:00:00,16,3.8,17
2024-01-23,Tuesday,598,Commuter Express,17:00:00,17,2.2,12
2024-01-23,Tuesday,598,Commuter Express,18:00:00,18,2.9,12
2024-01-24,Wednesday,597,City Service,08:00:00,8,2.6,19
2024-01-24,Wednesday,597,City Service,09:00:00,9,1.4,14
2024-01-24,Wednesday,597,City Service,10:00:00,10,0.4,7
2024-01-24,Wednesday,597,City Service,11:00:00,11,0.3,4
2024-01-24,Wednesday,597,City Service,12:00:00,12,0.0,6
2024-01-24,Wednesday,597,City Service,13:00:00,13,1.4,5
2024-01-24,Wednesday,597,City Service,14:00:00,14,0.5,3
2024-01-24,Wednesday,597,City Service,15:00:00,15,1.9,7
2024-01-24,Wednesday,597,City Service,16:00:00,16,2.2,10
2024-01-24,Wednesday,597,City Service,17:00:00,17,2.3,16
2024-01-24,Wednesday,597,City Service,18:00:00,18,3.7,15
2024-01-24,Wednesday,598,Commuter Express,08:00:00,8,4.3,18
2024-01-24,Wednesday,598,Commuter Express,09:00:00,9,2.5,12
2024-01-24,Wednesday,598,Commuter Express,10:00:00,10,2.5,7
2024-01-24,Wednesday,598,Commuter Express,11:00:00,11,2.0,4
2024-01-24,Wednesday,598,Commuter Express,12:00:00,12,0.3,5
2024-01-24,Wednesday,598,Commuter Express,13:00:00,13,0.6,2
2024-01-24,Wednesday,598,Commuter Express,14:00:00,14,0.0,6
2024-01-24,Wednesday,598,Commuter Express,15:00:00,15,2.2,7
2024-01-24,Wednesday,598,Commuter Express,16:00:00,16,2.9,14
2024-01-24,Wednesday,598,Commuter Express,17:00:00,17,2.6,16
2024-01-24,Wednesday,598,Commuter Express,18:00:00,18,4.4,19
2024-01-25,Thursday,597,City Service,08:00:00,8,4.4,16
2024-01-25,Thursday,597,City Service,09:00:00,9,2.6,14
2024-01-25,Thursday,597,City Service,10:00:00,10,2.6,7
2024-01-25,Thursday,597,City Service,11:00:00,11,1.9,6
2024-01-25,Thursday,597,City Service,12:00:00,12,0.8,3
2024-01-25,Thursday,597,City Service,13:00:00,13,0.9,4
2024-01-25,Thursday,597,City Service,14:00:00,14,0.6,5
2024-01-25,Thursday,597,City Service,15:00:00,15,0.5,7
2024-01-25,Thursday,597,City Service,16:00:00,16,3.3,10
2024-01-25,Thursday,597,City Service,17:00:00,17,2.1,17
2024-01-25,Thursday,597,City Service,18:00:00,18,1.4,13
2024-01-25,Thursday,598,Commuter Express,08:00:00,8,2.8,13
2024-01-25,Thursday,598,Commuter Express,09:00:00,9,3.3,15
2024-01-25,Thursday,598,Commuter Express,10:00:00,10,1.0,7
2024-01-25,Thursday,598,Commuter Express,11:00:00,11,0.1,5
2024-01-25,Thursday,598,Commuter Express,12:00:00,12,0.6,5
2024-01-25,Thursday,598,Commuter Express,13:00:00,13,0.8,3
2024-01-25,Thursday,598,Commuter Express,14:00:00,14,2.9,8
2024-01-25,Thursday,598,Commuter Express,15:00:00,15,0.0,5
2024-01-25,Thursday,598,Commuter Express,16:00:00,16,1.9,10
2024-01-25,Thursday,598,Commuter Express,17:00:00,17,2.7,13
2024-01-25,Thursday,598,Commuter Express,18:00:00,18,1.1,8
2024-01-26,Friday,597,City Service,08:00:00,8,4.5,17
2024-01-26,Friday,597,City Service,09:00:00,9,2.2,15
2024-01-26,Friday,597,City Service,10:00:00,10,0.1,1
2024-01-26,Friday,597,City Service,11:00:00,11,1.4,5
2024-01-26,Friday,597,City Service,12:00:00,12,0.0,5
2024-01-26,Friday,597,City Service,13:00:00,13,0.0,7
2024-01-26,Friday,597,City Service,14:00:00,14,2.8,8
2024-01-26,Friday,597,City Service,15:00:00,15,2.2,5
2024-01-26,Friday,597,City Service,16:00:00,16,2.7,13
2024-01-26,Friday,597,City Service,17:00:00,17,3.8,17
2024-01-26,Friday,597,City Service,18:00:00,18,2.7,8
2024-01-26,Friday,598,Commuter Express,08:00:00,8,4.2,18
2024-01-26,Friday,598,Commuter Express,09:00:00,9,1.5,11
2024-01-26,Friday,598,Commuter Express,10:00:00,10,0.5,5
2024-01-26,Friday,598,Commuter Express,11:00:00,11,0.0,2
2024-01-26,Friday,598,Commuter Express,12:00:00,12,0.0,6
2024-01-26,Friday,598,Commuter Express,13:00:00,13,0.6,8
2024-01-26,Friday,598,Commuter Express,14:00:00,14,0.0,5
2024-01-26,Friday,598,Commuter Express,15:00:00,15,0.8,4
2024-01-26,Friday,598,Commuter Express,16:00:00,16,3.7,13
2024-01-26,Friday,598,Commuter Express,17:00:00,17,1.9,15
2024-01-26,Friday,598,Commuter Express,18:00:00,18,1.1,11
2024-01-27,Saturday,597,City Service,08:00:00,8,0.0,7
2024-01-27,Saturday,597,City Service,09:00:00,9,0.6,5
2024-01-27,Saturday,597,City Service,10:00:00,10,1.8,2
2024-01-27,Saturday,597,City Service,11:00:00,11,0.6,1
2024-01-27,Saturday,597,City Service,12:00:00,12,0.0,3
2024-01-27,Saturday,597,City Service,13:00:00,13,1.6,2
2024-01-27,Saturday,597,City Service,14:00:00,14,1.1,3
2024-01-27,Saturday,597,City Service,15:00:00,15,1.2,5
2024-01-27,Saturday,597,City Service,16:00:00,16,2.3,6
2024-01-27,Saturday,597,City Service,17:00:00,17,1.8,3
2024-01-27,Saturday,597,City Service,18:00:00,18,1.5,4
2024-01-27,Saturday,598,Commuter Express,08:00:00,8,0.0,6
2024-01-27,Saturday,598,Commuter Express,09:00:00,9,1.7,5
2024-01-27,Saturday,598,Commuter Express,10:00:00,10,2.3,4
2024-01-27,Saturday,598,Commuter Express,11:00:00,11,0.9,2
2024-01-27,Saturday,598,Commuter Express,12:00:00,12,1.4,1
2024-01-27,Saturday,598,Commuter Express,13:00:00,13,0.6,1
2024-01-27,Saturday,598,Commuter Express,14:00:00,14,0.0,2
2024-01-27,Saturday,598,Commuter Express,15:00:00,15,1.7,2
2024-01-27,Saturday,598,Commuter Express,16:00:00,16,3.0,9
2024-01-27,Saturday,598,Commuter Express,17:00:00,17,2.3,7
2024-01-27,Saturday,598,Commuter Express,18:00:00,18,2.6,7
2024-01-28,Sunday,597,City Service,08:00:00,8,1.3,5
2024-01-28,Sunday,597,City Service,09:00:00,9,1.3,8
2024-01-28,Sunday,597,City Service,10:00:00,10,1.4,3
2024-01-28,Sunday,597,City Service,11:00:00,11,0.7,2
2024-01-28,Sunday,597,City Service,12:00:00,12,0.0,2
2024-01-28,Sunday,597,City Service,13:00:00,13,0.3,5
2024-01-28,Sunday,597,City Service,14:00:00,14,0.0,1
2024-01-28,Sunday,597,City Service,15:00:00,15,0.0,5
2024-01-28,Sunday,597,City Service,16:00:00,16,2.6,6
2024-01-28,Sunday,597,City Service,17:00:00,17,0.5,3
2024-01-28,Sunday,597,City Service,18:00:00,18,0.0,6
2024-01-28,Sunday,598,Commuter Express,08:00:00,8,1.1,5
2024-01-28,Sunday,598,Commuter Express,09:00:00,9,0.9,6
2024-01-28,Sunday,598,Commuter Express,10:00:00,10,0.2,3
2024-01-28,Sunday,598,Commuter Express,11:00:00,11,0.0,2
2024-01-28,Sunday,598,Commuter Express,12:00:00,12,0.9,0
2024-01-28,Sunday,598,Commuter Express,13:00:00,13,0.7,2
2024-01-28,Sunday,598,Commuter Express,14:00:00,14,0.0,3
2024-01-28,Sunday,598,Commuter Express,15:00:00,15,1.5,3
2024-01-28,Sunday,598,Commuter Express,16:00:00,16,0.5,6
2024-01-28,Sunday,598,Commuter Express,17:00:00,17,2.7,8
2024-01-28,Sunday,598,Commuter Express,18:00:00,18,1.3,8
2024-01-29,Monday,597,City Service,08:00:00,8,0.5,10
2024-01-29,Monday,597,City Service,09:00:00,9,2.9,13
2024-01-29,Monday,597,City Service,10:00:00,10,1.9,5
2024-01-29,Monday,597,City Service,11:00:00,11,0.1,4
2024-01-29,Monday,597,City Service,12:00:00,12,1.5,3
2024-01-29,Monday,597,City Service,13:00:00,13,0.9,6
2024-01-29,Monday,597,City Service,14:00:00,14,1.7,7
2024-01-29,Monday,597,City Service,15:00:00,15,2.2,4
2024-01-29,Monday,597,City Service,16:00:00,16,1.4,14
2024-01-29,Monday,597,City Service,17:00:00,17,4.5,21
2024-01-29,Monday,597,City Service,18:00:00,18,3.7,16
2024-01-29,Monday,598,Commuter Express,08:00:00,8,2.6,14
2024-01-29,Monday,598,Commuter Express,09:00:00,9,2.4,15
2024-01-29,Monday,598,Commuter Express,10:00:00,10,3.2,9
2024-01-29,Monday,598,Commuter Express,11:00:00,11,0.2,6
2024-01-29,Monday,598,Commuter Express,12:00:00,12,2.0,5
2024-01-29,Monday,598,Commuter Express,13:00:00,13,1.4,5
2024-01-29,Monday,598,Commuter Express,14:00:00,14,0.9,2
2024-01-29,Monday,598,Commuter Express,15:00:00,15,2.1,7
2024-01-29,Monday,598,Commuter Express,16:00:00,16,3.0,9
2024-01-29,Monday,598,Commuter Express,17:00:00,17,4.1,16
2024-01-29,Monday,598,Commuter Express,18:00:00,18,4.2,16
2024-01-30,Tuesday,597,City Service,08:00:00,8,3.5,13
2024-01-30,Tuesday,597,City Service,09:00:00,9,1.8,13
2024-01-30,Tuesday,597,City Service,10:00:00,10,1.8,8
2024-01-30,Tuesday,597,City Service,11:00:00,11,0.0,7
2024-01-30,Tuesday,597,City Service,12:00:00,12,0.8,7
2024-01-30,Tuesday,597,City Service,13:00:00,13,0.0,3
2024-01-30,Tuesday,597,City Service,14:00:00,14,0.4,6
2024-01-30,Tuesday,597,City Service,15:00:00,15,0.0,3
2024-01-30,Tuesday,597,City Service,16:00:00,16,2.9,19
2024-01-30,Tuesday,597,City Service,17:00:00,17,0.6,10
2024-01-30,Tuesday,597,City Service,18:00:00,18,0.6,9
2024-01-30,Tuesday,598,Commuter Express,08:00:00,8,2.8,15
2024-01-30,Tuesday,598,Commuter Express,09:00:00,9,3.4,10
2024-01-30,Tuesday,598,Commuter Express,10:00:00,10,2.1,8
2024-01-30,Tuesday,598,Commuter Express,11:00:00,11,0.4,7
2024-01-30,Tuesday,598,Commuter Express,12:00:00,12,1.0,4
2024-01-30,Tuesday,598,Commuter Express,13:00:00,13,0.9,5
2024-01-30,Tuesday,598,Commuter Express,14:00:00,14,0.9,7
2024-01-30,Tuesday,598,Commuter Express,15:00:00,15,0.0,2
2024-01-30,Tuesday,598,Commuter Express,16:00:00,16,4.1,15
2024-01-30,Tuesday,598,Commuter Express,17:00:00,17,3.9,14
2024-01-30,Tuesday,598,Commuter Express,18:00:00,18,2.8,14
2024-01-31,Wednesday,597,City Service,08:00:00,8,1.9,16
2024-01-31,Wednesday,597,City Service,09:00:00,9,2.3,11
2024-01-31,Wednesday,597,City Service,10:00:00,10,1.8,4
2024-01-31,Wednesday,597,City Service,11:00:00,11,1.5,6
2024-01-31,Wednesday,597,City Service,12:00:00,12,1.4,6
2024-01-31,Wednesday,597,City Service,13:00:00,13,0.6,6
2024-01-31,Wednesday,597,City Service,14:00:00,14,0.4,8
2024-01-31,Wednesday,597,City Service,15:00:00,15,2.2,8
2024-01-31,Wednesday,597,City Service,16:00:00,16,2.7,18
2024-01-31,Wednesday,597,City Service,17:00:00,17,1.5,14
2024-01-31,Wednesday,597,City Service,18:00:00,18,1.0,11
2024-01-31,Wednesday,598,Commuter Express,08:00:00,8,2.6,16
2024-01-31,Wednesday,598,Commuter Express,09:00:00,9,2.2,18
2024-01-31,Wednesday,598,Commuter Express,10:00:00,10,0.0,5
2024-01-31,Wednesday,598,Commuter Express,11:00:00,11,0.0,2
2024-01-31,Wednesday,598,Commuter Express,12:00:00,12,0.2,5
2024-01-31,Wednesday,598,Commuter Express,13:00:00,13,0.6,1
2024-01-31,Wednesday,598,Commuter Express,14:00:00,14,0.9,2
2024-01-31,Wednesday,598,Commuter Express,15:00:00,15,2.2,7
2024-01-31,Wednesday,598,Commuter Express,16:00:00,16,5.1,21
2024-01-31,Wednesday,598,Commuter Express,17:00:00,17,2.6,16
2024-01-31,Wednesday,598,Commuter Express,18:00:00,18,1.0,12
2024-02-01,Thursday,597,City Service,08:00:00,8,4.0,13
2024-02-01,Thursday,597,City Service,09:00:00,9,3.4,14
2024-02-01,Thursday,597,City Service,10:00:00,10,1.1,8
2024-02-01,Thursday,597,City Service,11:00:00,11,1.1,8
2024-02-01,Thursday,597,City Service,12:00:00,12,1.1,3
2024-02-01,Thursday,597,City Service,13:00:00,13,0.0,4
2024-02-01,Thursday,597,City Service,14:00:00,14,0.0,5
2024-02-01,Thursday,597,City Service,15:00:00,15,0.0,5
2024-02-01,Thursday,597,City Service,16:00:00,16,3.0,12
2024-02-01,Thursday,597,City Service,17:00:00,17,4.1,17
2024-02-01,Thursday,597,City Service,18:00:00,18,2.2,16
2024-02-01,Thursday,598,Commuter Express,08:00:00,8,2.9,17
2024-02-01,Thursday,598,Commuter Express,09:00:00,9,3.4,18
2024-02-01,Thursday,598,Commuter Express,10:00:00,10,1.7,5
2024-02-01,Thursday,598,Commuter Express,11:00:00,11,0.0,5
2024-02-01,Thursday,598,Commuter Express,12:00:00,12,0.9,7
2024-02-01,Thursday,598,Commuter Express,13:00:00,13,0.0,3
2024-02-01,Thursday,598,Commuter Express,14:00:00,14,1.4,6
2024-02-01,Thursday,598,Commuter Express,15:00:00,15,2.5,6
2024-02-01,Thursday,598,Commuter Express,16:00:00,16,2.4,19
2024-02-01,Thursday,598,Commuter Express,17:00:00,17,4.6,16
2024-02-01,Thursday,598,Commuter Express,18:00:00,18,4.2,15
2024-02-02,Friday,597,City Service,08:00:00,8,4.3,15
2024-02-02,Friday,597,City Service,09:00:00,9,0.4,9
2024-02-02,Friday,597,City Service,10:00:00,10,0.1,6
2024-02-02,Friday,597,City Service,11:00:00,11,0.7,5
2024-02-02,Friday,597,City Service,12:00:00,12,0.8,3
2024-02-02,Friday,597,City Service,13:00:00,13,1.7,7
2024-02-02,Friday,597,City Service,14:00:00,14,1.2,2
2024-02-02,Friday,597,City Service,15:00:00,15,0.0,6
2024-02-02,Friday,597,City Service,16:00:00,16,0.7,9
2024-02-02,Friday,597,City Service,17:00:00,17,4.3,15
2024-02-02,Friday,597,City Service,18:00:00,18,2.4,11
2024-02-02,Friday,598,Commuter Express,08:00:00,8,2.8,12
2024-02-02,Friday,598,Commuter Express,09:00:00,9,3.7,14
2024-02-02,Friday,598,Commuter Express,10:00:00,10,2.5,7
2024-02-02,Friday,598,Commuter Express,11:00:00,11,1.8,6
2024-02-02,Friday,598,Commuter Express,12:00:00,12,1.0,2
2024-02-02,Friday,598,Commuter Express,13:00:00,13,2.7,7
2024-02-02,Friday,598,Commuter Express,14:00:00,14,0.9,7
2024-02-02,Friday,598,Commuter Express,15:00:00,15,1.3,9
2024-02-02,Friday,598,Commuter Express,16:00:00,16,2.7,10
2024-02-02,Friday,598,Commuter Express,17:00:00,17,2.3,16
2024-02-02,Friday,598,Commuter Express,18:00:00,18,3.4,10
2024-02-03,Saturday,597,City Service,08:00:00,8,1.7,8
2024-02-03,Saturday,597,City Service,09:00:00,9,0.2,7
2024-02-03,Saturday,597,City Service,10:00:00,10,0.0,1
2024-02-03,Saturday,597,City Service,11:00:00,11,0.5,3
2024-02-03,Saturday,597,City Service,12:00:00,12,0.0,1
2024-02-03,Saturday,597,City Service,13:00:00,13,0.0,2
2024-02-03,Saturday,597,City Service,14:00:00,14,0.0,4
2024-02-03,Saturday,597,City Service,15:00:00,15,0.0,3
2024-02-03,Saturday,597,City Service,16:00:00,16,1.9,6
2024-02-03,Saturday,597,City Service,17:00:00,17,0.5,4
2024-02-03,Saturday,597,City Service,18:00:00,18,1.7,5
2024-02-03,Saturday,598,Commuter Express,08:00:00,8,3.1,8
2024-02-03,Saturday,598,Commuter Express,09:00:00,9,1.1,5
2024-02-03,Saturday,598,Commuter Express,10:00:00,10,2.0,4
2024-02-03,Saturday,598,Commuter Express,11:00:00,11,0.4,3
2024-02-03,Saturday,598,Commuter Express,12:00:00,12,0.0,3
2024-02-03,Saturday,598,Commuter Express,13:00:00,13,0.0,1
2024-02-03,Saturday,598,Commuter Express,14:00:00,14,1.0,2
2024-02-03,Saturday,598,Commuter Express,15:00:00,15,0.0,4
2024-02-03,Saturday,598,Commuter Express,16:00:00,16,0.8,6
2024-02-03,Saturday,598,Commuter Express,17:00:00,17,0.7,4
2024-02-03,Saturday,598,Commuter Express,18:00:00,18,2.3,4
2024-02-04,Sunday,597,City Service,08:00:00,8,1.5,6
2024-02-04,Sunday,597,City Service,09:00:00,9,1.9,10
2024-02-04,Sunday,597,City Service,10:00:00,10,0.0,2
2024-02-04,Sunday,597,City Service,11:00:00,11,0.0,2
2024-02-04,Sunday,597,City Service,12:00:00,12,1.6,3
2024-02-04,Sunday,597,City Service,13:00:00,13,0.9,2
2024-02-04,Sunday,597,City Service,14:00:00,14,0.0,2
2024-02-04,Sunday,597,City Service,15:00:00,15,0.0,3
2024-02-04,Sunday,597,City Service,16:00:00,16,1.7,7
2024-02-04,Sunday,597,City Service,17:00:00,17,1.6,7
2024-02-04,Sunday,597,City Service,18:00:00,18,1.3,9
2024-02-04,Sunday,598,Commuter Express,08:00:00,8,0.6,2
2024-02-04,Sunday,598,Commuter Express,09:00:00,9,2.4,7
2024-02-04,Sunday,598,Commuter Express,10:00:00,10,0.0,2
2024-02-04,Sunday,598,Commuter Express,11:00:00,11,0.0,1
2024-02-04,Sunday,598,Commuter Express,12:00:00,12,2.1,3
2024-02-04,Sunday,598,Commuter Express,13:00:00,13,1.5,1
2024-02-04,Sunday,598,Commuter Express,14:00:00,14,0.0,0
2024-02-04,Sunday,598,Commuter Express,15:00:00,15,1.3,3
2024-02-04,Sunday,598,Commuter Express,16:00:00,16,1.1,6
2024-02-04,Sunday,598,Commuter Express,17:00:00,17,0.0,2
2024-02-04,Sunday,598,Commuter Express,18:00:00,18,0.0,4
2024-02-05,Monday,597,City Service,08:00:00,8,1.8,15
2024-02-05,Monday,597,City Service,09:00:00,9,2.7,15
2024-02-05,Monday,597,City Service,10:00:00,10,1.6,9
2024-02-05,Monday,597,City Service,11:00:00,11,1.2,5
2024-02-05,Monday,597,City Service,12:00:00,12,0.5,8
2024-02-05,Monday,597,City Service,13:00:00,13,1.4,3
2024-02-05,Monday,597,City Service,14:00:00,14,2.5,6
2024-02-05,Monday,597,City Service,15:00:00,15,1.9,5
2024-02-05,Monday,597,City Service,16:00:00,16,3.0,13
2024-02-05,Monday,597,City Service,17:00:00,17,2.4,5
2024-02-05,Monday,597,City Service,18:00:00,18,2.3,14
2024-02-05,Monday,598,Commuter Express,08:00:00,8,3.7,15
2024-02-05,Monday,598,Commuter Express,09:00:00,9,2.7,13
2024-02-05,Monday,598,Commuter Express,10:00:00,10,1.6,7
2024-02-05,Monday,598,Commuter Express,11:00:00,11,2.6,7
2024-02-05,Monday,598,Commuter Express,12:00:00,12,2.1,4
2024-02-05,Monday,598,Commuter Express,13:00:00,13,0.9,6
2024-02-05,Monday,598,Commuter Express,14:00:00,14,2.3,4
2024-02-05,Monday,598,Commuter Express,15:00:00,15,1.2,9
2024-02-05,Monday,598,Commuter Express,16:00:00,16,1.8,12
2024-02-05,Monday,598,Commuter Express,17:00:00,17,3.3,17
2024-02-05,Monday,598,Commuter Express,18:00:00,18,4.3,16
2024-02-06,Tuesday,597,City Service,08:00:00,8,2.3,15
2024-02-06,Tuesday,597,City Service,09:00:00,9,1.3,13
2024-02-06,Tuesday,597,City Service,10:00:00,10,0.4,7
2024-02-06,Tuesday,597,City Service,11:00:00,11,0.0,4
2024-02-06,Tuesday,597,City Service,12:00:00,12,1.9,8
2024-02-06,Tuesday,597,City Service,13:00:00,13,0.5,3
2024-02-06,Tuesday,597,City Service,14:00:00,14,1.0,5
