VehicleJourneyCode,LineRef,ServiceRef,JourneyPatternRef,DepartureTime,OperatorRef,TicketMachineJourneyCode,Date,Day_of_Week,Hour_of_Day,Actual_Delay_Minutes,Live_Traffic_Index,LineName,Route_Type
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-01-31,Wednesday,10,4,0.6,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-01-31,Wednesday,11,5,0.4,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-01-31,Wednesday,12,10,1.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-01,Thursday,9,3,1.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-01,Thursday,11,6,0.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-01,Thursday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-01,Thursday,10,4,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-01,Thursday,11,5,0.8,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-01,Thursday,12,7,1.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-02,Friday,9,14,1.8,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-02,Friday,11,4,1.2,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-02,Friday,10,3,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-02,Friday,10,9,2.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-02,Friday,11,7,0.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-02,Friday,12,2,0.5,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-03,Saturday,9,5,0.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-03,Saturday,11,1,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-03,Saturday,10,1,0.1,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-03,Saturday,10,2,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-03,Saturday,11,2,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-03,Saturday,12,2,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-04,Sunday,9,6,0.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-04,Sunday,11,3,1.2,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-04,Sunday,10,3,1.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-04,Sunday,10,0,0.9,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-04,Sunday,11,0,0.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-04,Sunday,12,4,0.2,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-05,Monday,9,14,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-05,Monday,11,4,0.3,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-05,Monday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-05,Monday,10,0,0.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-05,Monday,11,12,2.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-05,Monday,12,12,2.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-06,Tuesday,9,8,2.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-06,Tuesday,11,0,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-06,Tuesday,10,6,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-06,Tuesday,10,1,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-06,Tuesday,11,6,0.8,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-06,Tuesday,12,7,1.2,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-07,Wednesday,9,13,1.9,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-07,Wednesday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-07,Wednesday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-07,Wednesday,10,3,0.2,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-07,Wednesday,11,8,1.9,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-07,Wednesday,12,7,1.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-08,Thursday,9,15,3.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-08,Thursday,11,6,1.8,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-08,Thursday,10,9,1.3,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-08,Thursday,10,1,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-08,Thursday,11,6,0.5,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-08,Thursday,12,0,0.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-09,Friday,9,11,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-09,Friday,11,4,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-09,Friday,10,4,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-09,Friday,10,0,0.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-09,Friday,11,5,1.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-09,Friday,12,5,1.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-10,Saturday,9,4,1.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-10,Saturday,11,3,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-10,Saturday,10,0,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-10,Saturday,10,4,0.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-10,Saturday,11,2,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-10,Saturday,12,2,0.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-11,Sunday,9,4,0.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-11,Sunday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-11,Sunday,10,2,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-11,Sunday,10,2,1.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-11,Sunday,11,4,0.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-11,Sunday,12,0,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-12,Monday,9,11,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-12,Monday,11,4,0.4,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-12,Monday,10,4,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-12,Monday,10,4,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-12,Monday,11,0,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-12,Monday,12,4,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-13,Tuesday,9,13,3.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-13,Tuesday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-13,Tuesday,10,6,1.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-13,Tuesday,10,4,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-13,Tuesday,11,5,1.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-13,Tuesday,12,4,0.5,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-14,Wednesday,9,15,3.3,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-14,Wednesday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-14,Wednesday,10,3,0.7,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-14,Wednesday,10,4,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-14,Wednesday,11,3,0.9,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-14,Wednesday,12,8,0.7,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-15,Thursday,9,18,2.7,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-15,Thursday,11,1,0.4,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-15,Thursday,10,4,0.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-15,Thursday,10,8,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-15,Thursday,11,6,0.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-15,Thursday,12,8,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-16,Friday,9,22,2.7,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-16,Friday,11,4,0.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-16,Friday,10,3,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-16,Friday,10,0,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-16,Friday,11,6,1.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-16,Friday,12,5,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-17,Saturday,9,10,2.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-17,Saturday,11,0,0.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-17,Saturday,10,3,0.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-17,Saturday,10,4,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-17,Saturday,11,2,0.2,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-17,Saturday,12,3,0.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-18,Sunday,9,8,1.8,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-18,Sunday,11,1,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-18,Sunday,10,1,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-18,Sunday,10,1,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-18,Sunday,11,3,0.8,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-18,Sunday,12,0,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-19,Monday,9,10,1.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-19,Monday,11,4,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-19,Monday,10,2,0.3,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-19,Monday,10,0,0.2,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-19,Monday,11,4,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-19,Monday,12,3,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-20,Tuesday,9,6,1.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-20,Tuesday,11,5,1.2,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-20,Tuesday,10,5,1.3,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-20,Tuesday,10,5,0.9,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-20,Tuesday,11,1,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-20,Tuesday,12,4,0.6,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-21,Wednesday,9,20,3.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-21,Wednesday,11,5,1.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-21,Wednesday,10,9,2.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-21,Wednesday,10,5,0.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-21,Wednesday,11,10,2.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-21,Wednesday,12,2,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-22,Thursday,9,23,4.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-22,Thursday,11,6,1.9,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-22,Thursday,10,10,2.2,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-22,Thursday,10,2,1.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-22,Thursday,11,7,1.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-22,Thursday,12,8,0.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-23,Friday,9,15,1.8,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-23,Friday,11,7,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-23,Friday,10,6,0.2,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-23,Friday,10,8,1.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-23,Friday,11,3,0.3,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-23,Friday,12,4,1.6,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-24,Saturday,9,1,1.1,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-24,Saturday,11,2,0.9,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-24,Saturday,10,0,0.2,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-24,Saturday,10,0,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-24,Saturday,11,2,0.8,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-24,Saturday,12,3,0.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-25,Sunday,9,6,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-25,Sunday,11,4,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-25,Sunday,10,4,0.7,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-25,Sunday,10,0,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-25,Sunday,11,5,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-25,Sunday,12,0,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-26,Monday,9,17,3.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-26,Monday,11,5,1.1,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-26,Monday,10,4,1.5,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-26,Monday,10,3,1.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-26,Monday,11,4,1.2,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-26,Monday,12,9,1.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-27,Tuesday,9,14,2.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-27,Tuesday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-27,Tuesday,10,5,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-27,Tuesday,10,11,1.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-27,Tuesday,11,4,0.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-27,Tuesday,12,8,1.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-28,Wednesday,9,14,2.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-28,Wednesday,11,2,0.7,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-28,Wednesday,10,6,1.4,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-28,Wednesday,10,3,1.2,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-28,Wednesday,11,0,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-28,Wednesday,12,8,2.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-02-29,Thursday,9,15,2.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-02-29,Thursday,11,4,1.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-02-29,Thursday,10,3,0.7,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-02-29,Thursday,10,10,2.2,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-02-29,Thursday,11,4,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-02-29,Thursday,12,5,0.5,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-03-01,Friday,9,20,3.3,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-03-01,Friday,11,2,0.4,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-03-01,Friday,10,8,1.7,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-03-01,Friday,10,8,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-03-01,Friday,11,1,1.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-03-01,Friday,12,3,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-03-02,Saturday,9,3,0.8,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-03-02,Saturday,11,4,0.4,597,City Service
